Year,0,1,2,5,10,12,15,18,20,22,25,28,30,40,50,60,70,80,90,100
1816,-1.5830735273027796,-3.064332365046248,-3.377842248464576,-4.2879535834339935,-5.0917911210572635,-5.344151902891836,-5.227672526978704,-4.8987362015988465,-4.720805529587016,-4.6011781647185535,-4.5803800171808735,-4.682375256897063,-4.6788167261563895,-4.431805287237029,-4.019218537031702,-3.3806009518635047,-2.6528378462740294,-1.8131955899484729,-1.4714688807109408,-1.039535216630542
1817,-1.608113789471969,-2.917438787184084,-3.250650329967386,-4.178922538697399,-5.0481814101702245,-5.240992299928768,-5.115162823450191,-4.873834252604111,-4.696518225447397,-4.641211957335356,-4.641834170359684,-4.72035659579721,-4.697504797190888,-4.393208924076451,-3.9571249793405663,-3.3372934368255427,-2.6540877221593258,-1.8354606044991535,-1.4758165238593348,-0.5842030935707663
1818,-1.6018517601887254,-2.794409063752905,-3.1811706826895523,-4.111144900900447,-4.999843733018057,-5.203552790103613,-5.079503173395056,-4.841905690821768,-4.676129274928584,-4.603172183325419,-4.639865155784978,-4.68486295489734,-4.645679729326301,-4.3892526797656215,-3.987015984469576,-3.3821891874914822,-2.6898370716828524,-1.8945100603704768,-1.4977534352395865,-0.4891032716936749
1819,-1.5323750246326682,-2.709035686533503,-3.0814862595728987,-4.009580709022951,-4.854401072065619,-5.175922758334432,-5.1176638668547785,-4.838111579782412,-4.6719512196784425,-4.554286975673522,-4.626700304538455,-4.65804367559516,-4.6227233452356815,-4.386034656071422,-3.9743772471751218,-3.403790741514755,-2.718570344267583,-1.903164885203773,-1.4864462430703318,-0.7190764575045636
1820,-1.6228068801730549,-2.8616560293880307,-3.2179262758326126,-4.133168554079683,-4.927029710241459,-5.293130839860736,-5.237786866808005,-4.909930599974624,-4.7528584588876965,-4.6337754429984255,-4.728242183578086,-4.756225660908047,-4.692036119009753,-4.425435305090903,-3.9683288416392406,-3.370367542869716,-2.6691949393335372,-1.7942265098718462,-1.4182020398131172,-0.6396841417711524
1821,-1.6182768611013048,-2.872966118729128,-3.1809781018651924,-4.121140385009264,-5.007889068428232,-5.361044196456342,-5.262178319932163,-4.905059801547617,-4.732435537033966,-4.641626722998708,-4.692799935949067,-4.747079432170785,-4.718674886784912,-4.462542787738335,-4.068735296715682,-3.500277659362831,-2.7728127473315283,-1.9388590664686205,-1.561896146236866,-1.1436996168043192
1822,-1.4935099296581968,-2.81222808301375,-3.1631336912575674,-4.095224949649409,-4.986577029003184,-5.249527202378606,-5.167640042906419,-4.844570159821824,-4.647242962409999,-4.583310851635198,-4.626598133401712,-4.714538723043456,-4.672378935681541,-4.466104137865094,-4.0946246014294205,-3.5034959232841625,-2.7611345721946656,-1.9145374589229505,-1.4216770090773705,-0.8018867320679322
1823,-1.5735786117335908,-2.8679549036121648,-3.2619660147999023,-4.163180303197555,-4.999546997110834,-5.3389310494333335,-5.301321875568336,-4.953735246963444,-4.737216966908424,-4.646930120236323,-4.717219689796714,-4.821586416552875,-4.7629942711816575,-4.5387272294393775,-4.125897150735208,-3.5061912978591097,-2.7448646117250224,-1.9178670580306705,-1.430049820711374,-1.1596338017354582
1824,-1.5282635376451037,-2.7800887774716103,-3.1318727812466265,-4.12465945022446,-5.0305829319059505,-5.325894134318271,-5.274796171506692,-4.962845630260407,-4.776314442191921,-4.661317346611092,-4.677203388887923,-4.724742321128937,-4.7597209458366905,-4.518167142366519,-4.147808632091425,-3.5180570937130025,-2.7704310516859816,-1.9177581611559031,-1.5556886364399096,-0.9446130488787436
1825,-1.563232037045179,-2.7443667354681023,-3.090372677708112,-4.073895085354692,-4.972472833001907,-5.269146989248257,-5.1275624461255465,-4.843681214433422,-4.742136041061249,-4.6792473893844075,-4.695423174965653,-4.679785979368881,-4.734368124459773,-4.47994822123471,-4.096486855294134,-3.4587841225151412,-2.756542159739332,-1.9115029252533349,-1.4284547508916257,-0.8228299884962859
1826,-1.56796972674034,-2.7855685975319475,-3.0917366942877917,-4.0236810869710284,-4.850559346249621,-5.132125191683966,-5.044295495588892,-4.78729176277938,-4.667577646116708,-4.59284643629926,-4.58057513913271,-4.610283235374914,-4.659204074480577,-4.449962921685708,-4.068676815473522,-3.4385254869281545,-2.675186187483037,-1.8230024889679868,-1.3075201499556652,-0.7378914404494039
1827,-1.5917993898300662,-2.9271208081264177,-3.2714067268814953,-4.155624398644752,-4.971030039503896,-5.209025259069275,-5.118666038309961,-4.865885810210059,-4.7327763105932386,-4.646825861256923,-4.613807379383755,-4.6558321007903185,-4.639658116446764,-4.456577781938265,-4.061683779982553,-3.4518172186625216,-2.674373674742826,-1.8895421030292887,-1.4687894066507057,-0.9748604352324818
1828,-1.5511312691730472,-2.6807609626645728,-3.0687546812998727,-4.030468760634628,-4.993040985695305,-5.209574156713648,-5.0827222329911566,-4.834331809627863,-4.706317367993049,-4.624149152585893,-4.607673316206211,-4.654045353770228,-4.641315632624446,-4.411249493350786,-4.0404815723319505,-3.4109447331170357,-2.6573475811284486,-1.8571815806165428,-1.429406475965029,-1.118520141500302
1829,-1.6281824996521397,-2.8573626042892197,-3.213341169369726,-4.183634897702433,-5.047869980706482,-5.3011212938807715,-5.212506710134926,-4.894854261110545,-4.678063511508416,-4.556665776928477,-4.5972020163389145,-4.668536061609911,-4.637486787464635,-4.444327660871262,-4.069437338516002,-3.3954340217730508,-2.6276921585365622,-1.8158472647571449,-1.3953351057720398,-0.8831533887981617
1830,-1.6489118576479136,-2.852636763260873,-3.1978239781715887,-4.193590476880073,-5.082399860325567,-5.302325387945577,-5.186060684202369,-4.88066021767451,-4.699041401598162,-4.594230245949757,-4.622621579601847,-4.661000070948762,-4.645992180508347,-4.411002406910455,-4.067215894833848,-3.397733388220993,-2.6167206608140128,-1.8323752350149167,-1.3975858709516429,-1.1625525887755674
1831,-1.6777435201409157,-2.839720469550397,-3.1500729714335365,-4.1439550627754365,-5.050520227795171,-5.267982166751964,-5.219691046092846,-4.858128822381486,-4.586348431747504,-4.455199659411797,-4.565661052893379,-4.697395130030608,-4.658887468494079,-4.472038873384909,-4.1315481112196455,-3.464520641528924,-2.682631023256018,-1.8503190996076508,-1.3940765640619477,-0.928246923120868
1832,-1.599858937653777,-2.7892060280632194,-3.1377337217513634,-4.000089484296597,-4.796936201610046,-5.134329516442587,-5.106870901977081,-4.732321971648575,-4.47721682167763,-4.347509272648321,-4.380188325400241,-4.432225791006733,-4.37978913973369,-4.151931303075086,-3.8035274092748472,-3.2221060363884857,-2.4978703161798586,-1.7732812479822821,-1.3692602685641106,-0.8760008789161096
1833,-1.629472266576872,-2.818624283812924,-3.2188008276805604,-4.110047205949392,-4.9208402949800405,-5.2239522845927295,-5.173624922590719,-4.841778988255872,-4.618559423107107,-4.498290824360995,-4.535550844108035,-4.612698452408883,-4.600779837686798,-4.408206352457267,-4.0676831572686085,-3.4559281563686604,-2.6748378868961127,-1.9046079498517847,-1.4704110227526888,-0.9556814594790742
