X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-5.627722933042096,-5.64377505120838,-5.659827169374664,-5.675879287540948,-5.691931405707232,-5.707983523873516,-5.7240356420398,-5.740087760206083,-5.756139878372367,-5.772191996538651
-5.553566368719223,-5.569610800378099,-5.585655232036974,-5.601699663695849,-5.617744095354725,-5.633788527013601,-5.6498329586724765,-5.665877390331351,-5.681921821990227,-5.697966253649103
-5.493432589084529,-5.510279118155585,-5.52712564722664,-5.543972176297696,-5.560818705368751,-5.577665234439807,-5.594511763510862,-5.611358292581918,-5.628204821652973,-5.645051350724029
-5.4226403738596725,-5.439460639992069,-5.456280906124466,-5.473101172256863,-5.48992143838926,-5.506741704521656,-5.523561970654053,-5.54038223678645,-5.557202502918847,-5.574022769051243
-5.368033801974595,-5.385926999776729,-5.403820197578865,-5.4217133953809995,-5.439606593183134,-5.457499790985269,-5.475392988787404,-5.493286186589539,-5.511179384391673,-5.529072582193808
-5.289471758275074,-5.307148422366573,-5.3248250864580715,-5.34250175054957,-5.360178414641069,-5.377855078732568,-5.395531742824067,-5.413208406915566,-5.430885071007065,-5.448561735098564
-5.2281362995946425,-5.245935034997211,-5.263733770399778,-5.281532505802345,-5.299331241204913,-5.317129976607481,-5.334928712010048,-5.352727447412616,-5.370526182815183,-5.3883249182177515
-5.158569796742958,-5.176697813176007,-5.194825829609058,-5.212953846042108,-5.231081862475158,-5.249209878908208,-5.267337895341258,-5.285465911774308,-5.303593928207358,-5.321721944640409
-5.104929669991253,-5.123791823654218,-5.142653977317183,-5.161516130980147,-5.180378284643112,-5.199240438306077,-5.218102591969042,-5.236964745632006,-5.255826899294971,-5.274689052957936
-5.025635105715653,-5.044215148999813,-5.062795192283971,-5.081375235568131,-5.09995527885229,-5.11853532213645,-5.137115365420609,-5.155695408704768,-5.174275451988927,-5.192855495273086
-4.950136251708229,-4.9687592218121175,-4.987382191916006,-5.006005162019894,-5.024628132123783,-5.043251102227671,-5.06187407233156,-5.080497042435448,-5.099120012539338,-5.117742982643226
-4.9005945534390465,-4.920191880146353,-4.93978920685366,-4.959386533560966,-4.978983860268273,-4.99858118697558,-5.018178513682886,-5.037775840390193,-5.0573731670974995,-5.076970493804806
-4.821697883105945,-4.841329526967387,-4.860961170828829,-4.880592814690271,-4.900224458551713,-4.919856102413155,-4.9394877462745965,-4.959119390136038,-4.97875103399748,-4.998382677858922
-4.754980885239869,-4.775026668155324,-4.795072451070781,-4.8151182339862375,-4.835164016901694,-4.85520979981715,-4.875255582732606,-4.895301365648063,-4.9153471485635185,-4.935392931478975
-4.684044150131779,-4.704178904828707,-4.7243136595256345,-4.744448414222562,-4.76458316891949,-4.784717923616418,-4.804852678313345,-4.824987433010273,-4.845122187707201,-4.8652569424041285
-4.619821378931644,-4.640769664234895,-4.661717949538145,-4.682666234841395,-4.7036145201446455,-4.7245628054478965,-4.745511090751147,-4.766459376054397,-4.787407661357647,-4.808355946660898
-4.546462459947014,-4.567527430408954,-4.588592400870893,-4.609657371332832,-4.630722341794772,-4.651787312256712,-4.672852282718651,-4.69391725318059,-4.71498222364253,-4.7360471941044695
-4.475387617213944,-4.496897440602645,-4.518407263991345,-4.539917087380045,-4.561426910768746,-4.582936734157446,-4.604446557546146,-4.625956380934847,-4.647466204323547,-4.668976027712247
-4.386623561831061,-4.408228684338609,-4.429833806846158,-4.451438929353707,-4.4730440518612555,-4.494649174368805,-4.516254296876353,-4.537859419383902,-4.559464541891451,-4.581069664398999
-4.310175763990673,-4.332047584423285,-4.353919404855897,-4.375791225288509,-4.397663045721121,-4.419534866153733,-4.441406686586345,-4.463278507018957,-4.485150327451569,-4.5070221478841805
-4.232954784637985,-4.255669501913865,-4.278384219189745,-4.301098936465626,-4.323813653741506,-4.346528371017386,-4.369243088293266,-4.391957805569146,-4.414672522845026,-4.4373872401209065
