1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
-1.5830735273027796,-1.608113789471969,-1.6018517601887254,-1.532375024632668,-1.6228068801730549,-1.6182768611013048,-1.4935099296581968,-1.5735786117335908,-1.5282635376451035,-1.563232037045179,-1.5679697267403399,-1.5917993898300662,-1.5511312691730472,-1.6281824996521395,-1.6489118576479136,-1.6777435201409157,-1.599858937653777,-1.629472266576872,-1.4429959381491966,-1.6548223825687045,-1.7106846789504293,-1.6816699529406898,-1.6656009394829514,-1.734287104675789,-1.7721039115696138,-1.7907619668989654,-1.6878914668142078,-1.7508574779076291,-1.7788570643926471,-1.8732862776344839,-1.7065712531868016,-1.7515719159230725,-1.7310576739189825,-1.6371123412230169,-1.8465282698809347,-1.7347970745986165,-1.7132551750752316,-1.8087428742684684,-1.6221230294082256,-1.695437074613307,-1.70593779965973,-1.5802335419281024,-1.6144253289451473,-1.402932002272914,-1.8332004052530912,-1.6005475490886534,-1.700627095222872,-1.608113789471969,-1.6441018235974612,-1.5996113516163648,-1.7576421408338443,-1.664475048364009,-1.5508483010239402,-1.615355386198138,-1.5425412364305793,-1.4578634052347053,-1.660510178618605,-1.6266349372626219,-1.7235196812373097,-1.7362661074849712,-1.7490851113925368,-1.7436952828024208,-1.6745419267661465,-1.7396832813815795,-1.673683143252149,-1.7240241881765725,-1.6969967119593816,-1.6949576751608826,-1.6235013404862004,-1.7795680870508972,-1.7099988533887143,-1.7235925387364803,-1.7084022605866886,-1.7578393177253515,-1.7153152282768072,-1.7546486726918873,-1.6010729961024728,-1.6261162254869137,-1.7516295541395313,-1.710197915585249,-1.8490666000081726,-1.786819690051648,-1.6699631641879034,-1.6297783843427662,-1.6836820477037524,-1.7830296849190623,-1.8577774842771984,-1.8534157480195925,-1.7923276306011646,-1.8677165345166393,-1.808773388587315,-1.915026011866021,-1.9093747689528964,-2.018602354648869,-2.0813233110978544,-1.7652558146378632,-2.0989506120680614,-2.061059530824663,-2.0859426280221958,-2.12855615847833,-1.9458621502072766,-1.8927893755254348,-1.7627872467577819,-1.8788872166248216,-2.0244156222128318,-2.0477878478780416,-2.3536257877086326,-2.222434698811217,-2.3476766056158564,-2.307004845727645,-2.2286749975594877,-2.3793797479731182,-2.2831648917545664,-2.2488832016065006,-2.4251935020614255,-2.4944116798023055,-2.4595898418042106,-2.5075572487081494,-2.548229909654769,-2.596754831581381,-2.5949849433463403,-2.6161047666188506,-2.6103882434420487,-2.634302651035583,-2.3537099805101978,-2.4789762693072546,-2.5117024725751635,-2.4452898612367826,-2.4346204623624637,-2.1012864129373203,-2.4594494515189878,-2.5944224533759734,-2.8397204695503975,-2.775152004642946,-2.927737233068183,-2.9637104875312534,-3.0662191176052724,-3.1537437299304183,-3.1680401351657053,-3.2337103138266565,-3.2975403160518835,-3.3668249408721573,-3.442050626670702,-3.503263330370552,-3.581065949495043,-3.6384525349210137,-3.6485439779245334,-3.6421485516263297,-3.739835963114789,-3.8150324201145174,-3.816803738847212,-3.871841215795314,-3.8803790000936846,-3.913323851161194,-3.9843249171835513,-4.040765881320872,-4.118002210572776,-4.171506423521248,-4.228790658775024,-4.299525413162138,-4.354022438264284,-4.424266300281757,-4.522484819369484,-4.556761046780403,-4.5488843749775,-4.606671312114359,-4.643599212607874,-4.705874890109723,-4.7579717762460545,-4.768395247091058,-4.79984776499163,-4.837480625127118,-4.826190991921322,-4.8733111032330365,-4.898333922009111,-4.9112878205955575,-4.983214698520263,-5.042125961187627,-5.112335848922595,-5.295321857568238,-5.3283642879003335,-5.344151902891836,-5.352140173245544,-5.415975410016269,-5.3821338526411475,-5.393287604139264,-5.478640920679318,-5.495305960385395,-5.512005759091491,-5.602399860367599,-5.567243110517374,-5.604299196171251,-5.591883382158792,-5.576181130062479,-5.62765511426865,-5.692842534617867,-5.661297863050046,-5.624878877060735,-5.659000331884308,-5.613850367155594,-5.620728919520915,-5.574861694589361,-5.564890475789582
-3.0643323650462477,-2.917438787184084,-2.7944090637529055,-2.709035686533503,-2.8616560293880307,-2.8729661187291278,-2.81222808301375,-2.8679549036121648,-2.7800887774716103,-2.7443667354681023,-2.7855685975319475,-2.9271208081264177,-2.6807609626645728,-2.8573626042892193,-2.852636763260873,-2.8397204695503975,-2.789206028063219,-2.818624283812924,-2.5985278578756206,-2.8936089920891486,-3.0318569842726237,-2.901477195628487,-2.7700639122566706,-2.87194065895044,-2.914299762873453,-2.891408294915098,-2.92880286287205,-2.842994019301711,-2.987645063371372,-3.0340366067117053,-2.895850740144424,-2.9621040925740068,-2.8828143868989153,-2.664200793823949,-3.0352842415661057,-2.9503001221561562,-2.9494977532144566,-3.0263358213521685,-2.7271412816078606,-2.8148450782982164,-2.9139126839321654,-2.908949255969719,-2.881350571435276,-2.5795118781290065,-3.020721930257597,-2.8788741099043427,-3.0519852151047893,-2.9534968783552333,-3.0233501605906636,-2.8918588630891784,-3.0097703478579185,-3.03119366183215,-2.9003857307744436,-2.9532668302358207,-2.8097009398329584,-2.580066040961502,-3.0682814612437195,-3.0001419820426913,-3.2051455184199416,-3.1319873721001104,-3.2074167317793068,-3.216029878418282,-3.130498714250788,-3.2066014639928127,-3.0589063925782636,-3.1375032326524774,-3.128281291723489,-3.1237020179986055,-3.088505673706346,-3.0107443936744946,-2.991262278882539,-3.149233164539752,-3.020229905154391,-3.1052570030834277,-2.898877832190109,-3.080375547623096,-3.0610604397124788,-3.0229801480471283,-3.11017838294681,-3.1202982615072066,-3.2901033341565684,-3.400487633592915,-3.2968373663379125,-3.3231258462419997,-3.3718230624559773,-3.4811825909887535,-3.4673371841667002,-3.511737957361524,-3.4737035604490347,-3.5472410125955167,-3.4662800508214113,-3.5012055798933726,-3.5321150501842884,-3.5805992050291606,-3.579594648563956,-3.3549533131880875,-3.635300773212707,-3.5533001598721135,-3.6797215163291708,-3.494102456052636,-3.5803838579606375,-3.4391485010907274,-3.129400818440598,-3.504393574490605,-3.6681360929760367,-3.796999328859364,-4.082870640148473,-3.8371938648074972,-3.9983982211748916,-3.825295001918322,-3.810730753946274,-3.9733134738712534,-3.8753054224929833,-3.889185771525389,-4.119908554353375,-4.117940776077288,-4.118862690035826,-4.252192066893649,-4.240943825896524,-4.355813227857978,-4.306177322390444,-4.342113853362715,-4.4058276448598335,-4.524789074041279,-4.131299045215867,-4.475722118801205,-4.455888483272337,-4.4872982653932025,-4.4073034178586745,-4.200171853469371,-4.63676405757927,-4.918922486173056,-5.2208009241202085,-5.0325742016150095,-5.305946393712528,-5.189642349922381,-5.187312808505125,-5.470767803546728,-5.488267950506483,-5.484165133118549,-5.739927921292554,-5.636310759541188,-5.792285873247605,-5.854489092080904,-6.054191377016287,-6.088856893116631,-6.051214551513756,-6.165341857119274,-6.330018949933519,-6.447801985589903,-6.43837684513032,-6.502957059861677,-6.495645628155304,-6.538262831332791,-6.63620258846024,-6.652338167117631,-6.754176191053836,-6.758473576266383,-6.79621390424923,-6.880140111949164,-6.883062666391766,-6.949619483080836,-6.942346723751756,-7.079730543721947,-6.991136887921188,-7.044721134055294,-7.129649610895915,-7.086881944879573,-7.243228015270266,-7.183508780568644,-7.327826539479664,-7.338538195074591,-7.27303859745747,-7.341619861611999,-7.410282099933433,-7.321756718112588,-7.52765199780249,-7.491151595582963,-7.621105166859602,-7.567467683455845,-7.690827167070069,-7.706262975199909,-7.951879382366177,-7.799353398265921,-7.768138378917996,-7.8366247930631525,-7.940579827112244,-7.849363818840582,-7.989510450583824,-8.07571764578504,-8.025550387067021,-8.053459175184097,-8.07571764578504,-8.145629634983754,-8.145629634983754,-8.152550077828328,-8.213391737084573,-8.282121069236753,-8.191493051776936,-8.247166054203177,-8.3432398842928,-8.202382451576204,-8.278176290945737
-3.3778422484645754,-3.250650329967386,-3.1811706826895523,-3.081486259572899,-3.2179262758326126,-3.1809781018651924,-3.1631336912575674,-3.2619660147999023,-3.1318727812466265,-3.0903726777081117,-3.091736694287792,-3.271406726881495,-3.0687546812998727,-3.213341169369726,-3.197823978171589,-3.150072971433536,-3.1377337217513634,-3.2188008276805604,-2.962548979763758,-3.2400994613198275,-3.3463967451960404,-3.2430660636694184,-3.158251203051766,-3.230391880829448,-3.2599061744261926,-3.2108580532746176,-3.27560491911429,-3.2205772715079584,-3.340563348125305,-3.3837504680584347,-3.215182653030583,-3.3219888679855476,-3.297161743266745,-3.045637058682632,-3.402408114303212,-3.279023997704479,-3.2899691149764463,-3.3987204517872627,-3.083514856937749,-3.1761995505877643,-3.2428099751638317,-3.2521741102697153,-3.257278872401146,-2.9289899326121946,-3.360842696313825,-3.170466685660513,-3.3777250254770133,-3.3704257229954018,-3.370222107362835,-3.2433478367926885,-3.3231813416775147,-3.3808948793243245,-3.2771142334572922,-3.325459310270984,-3.182857348792268,-2.890219769446994,-3.469808183289949,-3.4332454796310494,-3.46190325677955,-3.4749623357302313,-3.4905205196223577,-3.565600437953765,-3.5432910403762023,-3.572306038642044,-3.431697827110539,-3.4667924607605656,-3.4939378659638796,-3.5033630064234624,-3.448414783271271,-3.6225675064272234,-3.6301201002404055,-3.519305470142484,-3.747186762975211,-3.7685289057894167,-3.611955450700733,-3.675884258619125,-3.814714822961148,-3.777229909086614,-3.863756788018658,-3.9817482879197117,-3.987015984469576,-4.018050410073676,-3.934728842963784,-3.892612611908323,-3.9821236331076353,-4.011732849577158,-4.054796979419601,-4.084117042066665,-4.140933151636693,-4.183569295970523,-4.121880212416622,-4.308627485104114,-4.411496640857913,-4.43247817816998,-4.414549826379441,-4.351070750553436,-4.433825319907769,-4.479771776593758,-4.522668964476348,-4.27874828522038,-4.363950987946652,-4.330801342598436,-3.815213949500085,-4.235539530889143,-4.4318893738462855,-4.690183560315048,-4.865107398131314,-4.837732959218793,-4.9194700563441645,-4.7802381140707375,-4.794758078774091,-4.863681881140092,-4.939664380225676,-4.8657560327781715,-5.04958404423483,-5.073255656077923,-5.104891030021976,-5.149035663832282,-5.176099733823787,-5.305543411639777,-5.288961271624012,-5.3389310494333335,-5.3515071950621556,-5.459425526942794,-5.194317776529552,-5.356370297996654,-5.37736057388849,-5.249146322541588,-5.190539774374606,-5.164835975173555,-5.571439287668488,-5.862543767041142,-6.052064169236911,-6.067050534064577,-6.295818153847735,-6.309468379446152,-6.301801310124569,-6.337340863804489,-6.447801985589903,-6.557802880804232,-6.5980671262677415,-6.579891416897524,-6.729609093598663,-6.736326163354606,-6.8006962066887295,-6.90975728165281,-6.932047971551182,-6.905757276319464,-6.950662779993413,-7.048167432698882,-7.098915784443296,-7.096497403579014,-7.171720824816602,-7.066751010472595,-7.211566733363801,-7.139687336329426,-7.174328388223683,-7.176942768797754,-7.129649610895915,-7.250245587928913,-7.395515629817131,-7.374564017331354,-7.395515629817131,-7.49294531803699,-7.449040110232836,-7.536989133798429,-7.531376396893472,-7.485789652441578,-7.612975040776352,-7.77525584668686,-7.701828378132043,-7.834096346709794,-7.826549141074411,-7.891254760549742,-7.819058469345253,-7.88592141457438,-7.971966140932914,-8.095198781356862,-8.191493051776936,-8.220799178362435,-8.156028342204653,-8.247166054203177,-8.209708491668277,-8.394975558691987,-8.377431249041079,-8.2170885989659,-8.258682496264736,-8.274247012805848,-8.492500578825865,-8.50724286056307,-8.487634389174692,-8.517193191416238,-8.600574800355288,-8.458924283292262,-8.656455258749745,-8.73410619297981,-8.691546578561015,-8.617013526698448,-8.73410619297981,-8.765654550714737,-8.628124752123519,-8.866750667586105,-8.721760357157512
-3.770697069337711,-3.6092922347748475,-3.5614013457025133,-3.5046929707104693,-3.620510777396013,-3.572021290464288,-3.5272028792972696,-3.6559090024440275,-3.5617183084972575,-3.485187871583789,-3.480370467566334,-3.6305350771396925,-3.4573233874422833,-3.6391754219348207,-3.5983077559295493,-3.5430835786694317,-3.5004764270041138,-3.607041435898304,-3.39257466437127,-3.6430269339318473,-3.7421114687108727,-3.6182346145446043,-3.551241504946622,-3.656141245526163,-3.661030851294197,-3.605457845974864,-3.6500049547318807,-3.613438085614086,-3.7591302593250036,-3.7838496917051634,-3.6171170878870456,-3.702207884325269,-3.701073500214642,-3.4878997155014484,-3.8269009120113235,-3.6907211489933074,-3.6670788241550833,-3.7884346311835277,-3.5017362070407683,-3.5784120010879654,-3.6522389900189443,-3.643791372298011,-3.6492357535093847,-3.34424065482633,-3.7569441850280656,-3.5575705293425126,-3.728244177636213,-3.749989193580913,-3.836034659428808,-3.651853455277489,-3.734002350935897,-3.759516533713377,-3.6815464067471444,-3.745280507764706,-3.5995873466351744,-3.305441846497798,-3.8357566499746962,-3.871025026394074,-3.952688762154161,-3.800347471537557,-3.8928087865043417,-3.9233367653284192,-3.946925057437411,-4.031426102675928,-3.8489073711140707,-3.8832897866052734,-3.8732831771122154,-3.9167340851582653,-3.876173352534449,-3.9156796829316898,-3.934984617065493,-3.9025183184139,-4.123979367351791,-4.214548024749702,-4.0322715780243215,-4.066107020810861,-4.299009892290537,-4.249455703144483,-4.347509272648321,-4.545487183826918,-4.500990367078428,-4.484280868712638,-4.445690871442769,-4.32723546499119,-4.43416238909441,-4.484280868712638,-4.499639684778628,-4.575029029076105,-4.627211316864972,-4.634701988594129,-4.617141557769312,-4.715990021093335,-4.799604810665848,-4.818610961840916,-4.887533096962272,-4.843300479610624,-4.826315734639628,-4.883958591269753,-5.017357839857082,-4.698711930396455,-4.826440492920621,-4.827189369640592,-4.398969355404193,-4.738701578612614,-4.889258722929742,-5.124196006319422,-5.255832754941881,-5.277926676900303,-5.38191639042435,-5.271091380294445,-5.251052174080923,-5.3293953221188985,-5.393067703093847,-5.347087530917466,-5.488026141776009,-5.517717931583412,-5.56515160648698,-5.5929569195673166,-5.539624888489918,-5.654421045118477,-5.728792637660368,-5.740861482897622,-5.792285873247605,-5.901258279221833,-5.548832114658379,-5.798532811202012,-5.740861482897622,-5.57038859148567,-5.2911431628000365,-5.580415060705917,-5.921938484459372,-6.279146619559763,-6.465636853225937,-6.43837684513032,-6.68061970639839,-6.643853735195759,-6.784653081848154,-6.881113348035716,-6.995494193290144,-6.9361547535038355,-7.018686839689419,-7.0086811975720975,-7.165231509376852,-7.125911288785308,-7.255895320471032,-7.2446275956246895,-7.215640058751437,-7.278818960372969,-7.275924602346604,-7.327826539479664,-7.435388021064509,-7.403692290254377,-7.421919804013642,-7.4252698908989245,-7.393888290157756,-7.413593361237089,-7.4421907683872615,-7.403692290254377,-7.450759801112363,-7.536989133798429,-7.671324923838628,-7.518401238030338,-7.565535315704791,-7.751725349276666,-7.625195152111127,-7.612975040776352,-7.8417009460950124,-7.782424336165473,-7.902007552326004,-7.888584531993863,-7.932188169475995,-8.00736806798383,-8.025550387067021,-7.966185778017415,-8.149083869851841,-8.202382451576204,-8.282121069236753,-8.228261899564025,-8.386164929009833,-8.355925043820115,-8.542510999400527,-8.360189442606572,-8.537395898733758,-8.417347856446522,-8.552820369059388,-8.435613204423815,-8.611503870887478,-8.703522769607732,-8.611503870887478,-8.772085441045027,-8.804875263868018,-8.852665927704367,-8.668016081150821,-8.818298284200159,-8.940313234763122,-9.142681723502369,-8.902855672228222,-8.89552963213615,-9.115030192171858,-8.825077971185538,-8.979228651012797,-9.036387064852745,-9.053336623166517
-4.132981445837019,-3.9697050857692306,-3.9016272292460257,-3.8427768326913316,-3.9822845384688126,-3.934728842963784,-3.8896257079861076,-3.9844861771618616,-3.9265276916310277,-3.87193728188886,-3.8335815791215837,-3.977895749578854,-3.806537497582169,-3.992311576656983,-3.9862617553636785,-3.920155988658335,-3.8394698127464375,-3.935086945026698,-3.750329416430159,-4.016828119794273,-4.118924181196491,-4.0040286512241705,-3.922881748763022,-4.026144004532846,-4.034190639402354,-3.9808373214285058,-4.020388030106271,-3.9811051666155897,-4.12496873176591,-4.168400228051515,-4.0187733753750265,-4.083701402123621,-4.062613364060647,-3.8565882985400455,-4.212790317428582,-4.0796727219902325,-4.058205515606227,-4.1629874949447645,-3.885137676646764,-3.9714015289476463,-4.044069786348478,-4.0416192935992195,-4.022172748929133,-3.7301598870343518,-4.145532598991534,-3.9649492112375513,-4.120585873427328,-4.123855765596489,-4.218208549444487,-4.118002210572776,-4.139613931669636,-4.17787835665382,-4.076838688092435,-4.141499064815565,-3.9922032225556743,-3.7003853943001386,-4.245958462397389,-4.243030202618301,-4.373582387891219,-4.297391411837188,-4.243308715362059,-4.321797385124409,-4.313023096577152,-4.4292859711581425,-4.3018854703089024,-4.300926025237332,-4.291016596330518,-4.299746432060154,-4.27824336221041,-4.146986133547698,-4.111572107888727,-4.3186387752937065,-4.338967145213434,-4.455457912759765,-4.350372940872087,-4.36812372950489,-4.491216695912246,-4.411496640857913,-4.487920625937852,-4.623028704289404,-4.683239841410014,-4.816508691852539,-4.735164982604278,-4.649540133724032,-4.694985490310455,-4.745122146415537,-4.803255337961525,-4.895656185772607,-4.969301430603278,-4.937152517336452,-4.937431301837839,-5.023264710496397,-5.077737097636992,-5.123859984810884,-5.229724575082425,-5.1459396861271545,-5.127899714256906,-5.1627380723062135,-5.2785147392518565,-5.013138424314374,-5.08740835290217,-5.098810984999981,-4.634290084561943,-5.093419255575177,-5.143538312760483,-5.380829788122501,-5.540898611754722,-5.564890475789582,-5.680163609057567,-5.568290505219045,-5.5490890849797205,-5.455205122085181,-5.656994313157442,-5.5929569195673166,-5.722353860241636,-5.730639928826084,-5.820878246532448,-5.845461252988139,-5.832752855953161,-5.9434365780974,-5.977167242407157,-5.991464547107982,-6.0248145267895366,-6.107549026128784,-5.868892994719801,-5.934706213289373,-5.958029771021745,-5.771847205570331,-5.638556689738493,-5.7657642670120826,-6.114310377106828,-6.556394429867174,-6.78730912590627,-6.769733981084762,-6.933073086966427,-6.978177743278683,-7.0287936073591935,-7.070274208479912,-7.195437351433918,-7.218364856077622,-7.236259345954173,-7.250245587928913,-7.366621163817417,-7.27448055877437,-7.473389139243123,-7.428631238601629,-7.4421907683872615,-7.5220912791177925,-7.559760516210908,-7.550209345226564,-7.623148068489402,-7.619066430169753,-7.52951246345541,-7.548310009422912,-7.52765199780249,-7.600902459542082,-7.631361667026791,-7.575234712793504,-7.571343657300538,-7.712951963350705,-7.754053639036257,-7.737868314615239,-7.747084969720164,-7.782424336165473,-7.875339305243843,-7.77525584668686,-8.044069434834258,-7.899308495356839,-7.9748689005908755,-8.180720954795024,-8.019452807198903,-8.180720954795024,-8.228261899564025,-8.282121069236753,-8.339047006032763,-8.258682496264736,-8.355925043820115,-8.412833176091995,-8.611503870887478,-8.50724286056307,-8.584401941109688,-8.633727007672189,-8.866750667586105,-8.955698153602603,-8.785072636571838,-8.685611843041201,-8.845697258388274,-8.715644130140076,-9.04482593349861,-8.92516142974252,-9.003326202591856,-9.028018815182229,-9.011489513231018,-9.180781569734638,-9.361163261710766,-9.27221577569427,-9.142681723502369,-9.070578429601024,-9.293721980915233,-9.230543079293703,-9.230543079293703,-9.338173743486069,-9.115030192171858
-4.287953583433993,-4.178922538697399,-4.111144900900447,-4.009580709022951,-4.133168554079683,-4.121140385009264,-4.095224949649408,-4.163180303197555,-4.12465945022446,-4.073895085354692,-4.0236810869710284,-4.155624398644752,-4.030468760634628,-4.183634897702433,-4.193590476880073,-4.143955062775436,-4.000089484296597,-4.1100472059493915,-3.9428946690952333,-4.19983842010294,-4.346505062606803,-4.251630150744846,-4.179445038872567,-4.253598240225262,-4.226939250833696,-4.201439915173643,-4.235332255523078,-4.228241736022116,-4.3487466094390825,-4.384269147226662,-4.288536291586543,-4.31969053709151,-4.289556848607619,-4.064242218405657,-4.41248584215859,-4.309371145434363,-4.306103168669747,-4.4342466741465065,-4.152567071422523,-4.207334105044418,-4.286498296849566,-4.289338070119964,-4.260163046917041,-4.0022212733462945,-4.396450155339606,-4.271057874658503,-4.404845004754562,-4.435511803147534,-4.498920066145432,-4.405254320793186,-4.4579578063077046,-4.487209388354526,-4.396044426442086,-4.418026938914923,-4.246866569057539,-3.931103893240938,-4.526359005563801,-4.543134795068639,-4.650586049518574,-4.596805269656464,-4.581063110644858,-4.538914390211026,-4.6032719887050115,-4.677848411486077,-4.597598920491773,-4.5950218549362765,-4.560005634033717,-4.603172183325419,-4.549546282240095,-4.470114954995227,-4.413476022947472,-4.617647707499204,-4.632233105537781,-4.738130313244322,-4.659943211835383,-4.68648870716568,-4.738473033302512,-4.697175831784116,-4.749156036516473,-4.881055448560361,-4.936873810534202,-5.093256322784592,-5.085628273137686,-4.983944678843211,-5.040888337267277,-5.0318078593290565,-5.1090201960176564,-5.169748265753329,-5.253726483220161,-5.240237155471512,-5.225810675761289,-5.2641091952183,-5.3047379343509595,-5.3515071950621556,-5.478161993467099,-5.419807264135747,-5.364670867098058,-5.422747444926213,-5.481519310769299,-5.217106111123213,-5.336226939621257,-5.328570409719058,-4.861482798693815,-5.333115872090732,-5.438959696350503,-5.533027554233712,-5.774741563596695,-5.779584188072483,-5.877778782704166,-5.763851001122321,-5.748047890954217,-5.839945899469073,-5.789994171475266,-5.753708283425927,-5.874570795636482,-5.933573068692205,-5.90528685086693,-5.9922648672787515,-5.997482619433545,-6.087094778123232,-6.098159285778945,-6.167247527062354,-6.178758445528494,-6.276483502140279,-5.986676030376185,-6.136721559765121,-6.149757126102576,-5.889991578177348,-5.607836133608992,-5.965017377093134,-6.356747865583315,-6.715483391335014,-6.950662779993413,-6.999870567889943,-7.0977058629405825,-7.124668280545711,-7.212922665774937,-7.236259345954173,-7.476916479761091,-7.509235271016259,-7.482230929824584,-7.466371566584476,-7.615001383921584,-7.450759801112363,-7.596910438272545,-7.641724454062337,-7.596910438272545,-7.540748536722336,-7.617031841471966,-7.645899825472818,-7.619066430169753,-7.763421389039857,-7.610952795395584,-7.67778350387804,-7.627246434881684,-7.6649077895179945,-7.641724454062337,-7.686460347903729,-7.796917343468039,-7.923866346138503,-7.849363818840582,-7.851931214345828,-7.902007552326004,-7.951879382366177,-7.819058469345253,-8.02249694958013,-7.904713913923747,-7.932188169475995,-8.108400293215398,-8.239561454817958,-8.247166054203177,-8.170063660321036,-8.302081811799292,-8.390560540482872,-8.50724286056307,-8.449534542942423,-8.426438828147774,-8.502304578922487,-8.568486485803788,-8.606024405122852,-8.818298284200159,-8.825077971185538,-8.656455258749745,-8.703522769607732,-8.963480294044658,-8.910235779525845,-8.987196820661973,-8.995228992359237,-9.161550207806751,-9.070578429601024,-9.12416267573513,-9.34960243930969,-9.190537744680004,-9.088122739251933,-9.326874188232134,-9.190537744680004,-9.408791310700021,-8.979228651012797,-9.372859301473957,-9.433483923290392,-9.200390041123015,-9.326874188232134,-9.446062705497253
-4.434499571934999,-4.3527785603148965,-4.281783188915534,-4.1466699680007855,-4.2495257728638824,-4.267199073243143,-4.263639337176018,-4.300262332871242,-4.2938692479376765,-4.23664572569221,-4.172543969817554,-4.300999796031508,-4.216579995104771,-4.34426852907128,-4.371047130630873,-4.331181440668313,-4.119847002634524,-4.242542991890027,-4.10457673278835,-4.343498468968541,-4.534525346418759,-4.466365223110909,-4.397099664171403,-4.447653748113108,-4.387240201726769,-4.386034656071421,-4.406073455832434,-4.434078111145686,-4.540506672662369,-4.574543992446331,-4.53443217148275,-4.514141887640528,-4.4705518842633305,-4.233399754404024,-4.576582729136179,-4.491038251943179,-4.500179738797154,-4.665238712454211,-4.403209413941788,-4.419105642915302,-4.4876538525602525,-4.486498656270593,-4.44517944967915,-4.242890975329527,-4.6336725464608035,-4.582723997158261,-4.666726491687197,-4.728581530903326,-4.778452718131376,-4.688660496487117,-4.700690387845504,-4.8192301185692585,-4.688877935061576,-4.680109272652585,-4.476952888187338,-4.125773311725761,-4.742824351286886,-4.808266041998523,-4.935898947982238,-4.866794724120583,-4.87934390841508,-4.874357675803708,-4.80581865947493,-4.914416436355713,-4.842412661681803,-4.833828917990411,-4.808633666535474,-4.85196626596753,-4.819106256551388,-4.84992049105636,-4.851326511611374,-4.905329779950985,-4.935203198980402,-5.055057511649003,-4.970165361542542,-5.004454435021175,-5.056626877947249,-5.002072063435768,-5.081755426599381,-5.226368867235452,-5.273819894947649,-5.326511100918819,-5.33187415007688,-5.187491811459152,-5.198834088063086,-5.256599773196168,-5.31363407065993,-5.346877557163414,-5.469580295985257,-5.46555328592395,-5.4243342071315235,-5.4921448635281935,-5.555276266356977,-5.555793596942752,-5.663888910994524,-5.661010382812332,-5.615222297676721,-5.6627365052202,-5.650146925490292,-5.419355694925093,-5.5370822987652035,-5.567504856363653,-5.043055185352367,-5.506079815823944,-5.615496909788841,-5.735582787205999,-5.988269656211463,-5.893612146940478,-6.021511468460279,-5.889630241226714,-5.90933171756946,-6.124767394422403,-5.969311742466848,-5.901623843108193,-6.066188093303919,-6.111149390053962,-6.123397218368807,-6.136259132011215,-6.155396238790345,-6.259082588524021,-6.279146619559763,-6.260128613724001,-6.287178791257027,-6.3859897151778116,-6.123397218368807,-6.3105684895681025,-6.271707690462764,-6.020275628962102,-5.68486258980369,-6.051639270144052,-6.465636853225937,-6.807005375881994,-7.0412866716066596,-7.091678117143066,-7.212922665774937,-7.3777589082278725,-7.559760516210908,-7.523941418405954,-7.555929093899351,-7.641724454062337,-7.598904456879409,-7.57914096776057,-7.635493904311701,-7.615001383921584,-7.857085864934493,-7.749402467860526,-7.671324923838628,-7.744772829961784,-7.799353398265921,-7.782424336165473,-7.784825297703011,-7.801795401921472,-7.824046010856292,-7.679945666882535,-7.761071211694904,-7.660652463947856,-7.768138378917996,-7.71519160594421,-7.867475568783628,-7.839159648666341,-7.923866346138503,-7.893932138320459,-7.995427627611912,-7.954724334498408,-8.098482856558052,-8.078938260485081,-8.184298776142908,-8.0854107749907,-8.235780731978052,-8.228261899564025,-8.347450416829142,-8.3432398842928,-8.473176305999463,-8.318342332671072,-8.482791764698906,-8.386164929009833,-8.600574800355288,-8.778557955550644,-8.650724584040761,-8.697516745547519,-8.721760357157512,-8.881036624833582,-8.947976107508692,-8.902855672228222,-8.971323471505682,-8.845697258388274,-8.940313234763122,-9.04482593349861,-9.115030192171858,-9.133379330840054,-9.251162366496438,-9.326874188232134,-9.220390707829685,-9.251162366496438,-9.171119658822901,-9.282911064811017,-9.372859301473957,-9.408791310700021,-9.396669950167675,-9.372859301473957,-9.34960243930969,-9.47170513611059,-9.421061403291835
